"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
AL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.564,,04/01/2023,03/31/2024
AL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.570,,04/01/2023,03/31/2024
AL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.815,,04/01/2023,03/31/2024
AL,HAI_3_SIR,SSI - Colon Surgery,0.684,,04/01/2023,03/31/2024
AL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.441,,04/01/2023,03/31/2024
AL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.842,,04/01/2023,03/31/2024
AL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.617,,04/01/2023,03/31/2024
AL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.909,,04/01/2023,03/31/2024
AL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.180,,04/01/2023,03/31/2024
AL,HAI_5_SIR,MRSA Bacteremia,1.038,,04/01/2023,03/31/2024
AL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.444,,04/01/2023,03/31/2024
AL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.513,,04/01/2023,03/31/2024
AL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.478,,04/01/2023,03/31/2024
AR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.601,,04/01/2023,03/31/2024
AR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.841,,04/01/2023,03/31/2024
AR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.714,,04/01/2023,03/31/2024
AR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.328,,04/01/2023,03/31/2024
AR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.483,,04/01/2023,03/31/2024
AR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.400,,04/01/2023,03/31/2024
AR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.848,,04/01/2023,03/31/2024
AR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.260,,04/01/2023,03/31/2024
AR,HAI_3_SIR,SSI - Colon Surgery,1.038,,04/01/2023,03/31/2024
AR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.349,,04/01/2023,03/31/2024
AR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.045,,04/01/2023,03/31/2024
AR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.627,,04/01/2023,03/31/2024
AR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.791,,04/01/2023,03/31/2024
AR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.158,,04/01/2023,03/31/2024
AR,HAI_5_SIR,MRSA Bacteremia,0.961,,04/01/2023,03/31/2024
AR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.321,,04/01/2023,03/31/2024
AR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.408,,04/01/2023,03/31/2024
AR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.363,,04/01/2023,03/31/2024
AS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,04/01/2023,03/31/2024
AS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,04/01/2023,03/31/2024
AS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,04/01/2023,03/31/2024
AS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,04/01/2023,03/31/2024
AS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_5_SIR,MRSA Bacteremia,Not Available,5,04/01/2023,03/31/2024
AS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
AS,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,04/01/2023,03/31/2024
AZ,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.571,,04/01/2023,03/31/2024
AZ,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.735,,04/01/2023,03/31/2024
AZ,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.649,,04/01/2023,03/31/2024
AZ,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.333,,04/01/2023,03/31/2024
AZ,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.451,,04/01/2023,03/31/2024
AZ,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.389,,04/01/2023,03/31/2024
AZ,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.663,,04/01/2023,03/31/2024
AZ,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.906,,04/01/2023,03/31/2024
AZ,HAI_3_SIR,SSI - Colon Surgery,0.777,,04/01/2023,03/31/2024
AZ,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.791,,04/01/2023,03/31/2024
AZ,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.413,,04/01/2023,03/31/2024
AZ,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.068,,04/01/2023,03/31/2024
AZ,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.564,,04/01/2023,03/31/2024
AZ,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.794,,04/01/2023,03/31/2024
AZ,HAI_5_SIR,MRSA Bacteremia,0.671,,04/01/2023,03/31/2024
AZ,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.423,,04/01/2023,03/31/2024
AZ,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.486,,04/01/2023,03/31/2024
AZ,HAI_6_SIR,Clostridium Difficile (C.Diff),0.454,,04/01/2023,03/31/2024
CA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.669,,04/01/2023,03/31/2024
CA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.748,,04/01/2023,03/31/2024
CA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.708,,04/01/2023,03/31/2024
CA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.640,,04/01/2023,03/31/2024
CA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.714,,04/01/2023,03/31/2024
CA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.676,,04/01/2023,03/31/2024
CA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.763,,04/01/2023,03/31/2024
CA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.889,,04/01/2023,03/31/2024
CA,HAI_3_SIR,SSI - Colon Surgery,0.824,,04/01/2023,03/31/2024
CA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.899,,04/01/2023,03/31/2024
CA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.217,,04/01/2023,03/31/2024
CA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.049,,04/01/2023,03/31/2024
CA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.654,,04/01/2023,03/31/2024
CA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.763,,04/01/2023,03/31/2024
CA,HAI_5_SIR,MRSA Bacteremia,0.707,,04/01/2023,03/31/2024
CA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.455,,04/01/2023,03/31/2024
CA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.485,,04/01/2023,03/31/2024
CA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.470,,04/01/2023,03/31/2024
CO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.445,,04/01/2023,03/31/2024
CO,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.639,,04/01/2023,03/31/2024
CO,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.535,,04/01/2023,03/31/2024
CO,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.432,,04/01/2023,03/31/2024
CO,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.606,,04/01/2023,03/31/2024
CO,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.514,,04/01/2023,03/31/2024
CO,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.996,,04/01/2023,03/31/2024
CO,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.342,,04/01/2023,03/31/2024
CO,HAI_3_SIR,SSI - Colon Surgery,1.160,,04/01/2023,03/31/2024
CO,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.955,,04/01/2023,03/31/2024
CO,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.694,,04/01/2023,03/31/2024
CO,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.285,,04/01/2023,03/31/2024
CO,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.442,,04/01/2023,03/31/2024
CO,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.702,,04/01/2023,03/31/2024
CO,HAI_5_SIR,MRSA Bacteremia,0.560,,04/01/2023,03/31/2024
CO,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.352,,04/01/2023,03/31/2024
CO,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.425,,04/01/2023,03/31/2024
CO,HAI_6_SIR,Clostridium Difficile (C.Diff),0.387,,04/01/2023,03/31/2024
CT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.473,,04/01/2023,03/31/2024
CT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.686,,04/01/2023,03/31/2024
CT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.572,,04/01/2023,03/31/2024
CT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.338,,04/01/2023,03/31/2024
CT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.505,,04/01/2023,03/31/2024
CT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.415,,04/01/2023,03/31/2024
CT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.525,,04/01/2023,03/31/2024
CT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.852,,04/01/2023,03/31/2024
CT,HAI_3_SIR,SSI - Colon Surgery,0.674,,04/01/2023,03/31/2024
CT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.841,,04/01/2023,03/31/2024
CT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.770,,04/01/2023,03/31/2024
CT,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.241,,04/01/2023,03/31/2024
CT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.475,,04/01/2023,03/31/2024
CT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.773,,04/01/2023,03/31/2024
CT,HAI_5_SIR,MRSA Bacteremia,0.610,,04/01/2023,03/31/2024
CT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.408,,04/01/2023,03/31/2024
CT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.499,,04/01/2023,03/31/2024
CT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.451,,04/01/2023,03/31/2024
DC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.651,,04/01/2023,03/31/2024
DC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.048,,04/01/2023,03/31/2024
DC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.832,,04/01/2023,03/31/2024
DC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.256,,04/01/2023,03/31/2024
DC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.498,,04/01/2023,03/31/2024
DC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.362,,04/01/2023,03/31/2024
DC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.448,,04/01/2023,03/31/2024
DC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.058,,04/01/2023,03/31/2024
DC,HAI_3_SIR,SSI - Colon Surgery,0.704,,04/01/2023,03/31/2024
DC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.456,,04/01/2023,03/31/2024
DC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.062,,04/01/2023,03/31/2024
DC,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.042,,04/01/2023,03/31/2024
DC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.424,,04/01/2023,03/31/2024
DC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.851,,04/01/2023,03/31/2024
DC,HAI_5_SIR,MRSA Bacteremia,0.610,,04/01/2023,03/31/2024
DC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.349,,04/01/2023,03/31/2024
DC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.479,,04/01/2023,03/31/2024
DC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.410,,04/01/2023,03/31/2024
DE,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.561,,04/01/2023,03/31/2024
DE,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.028,,04/01/2023,03/31/2024
DE,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.768,,04/01/2023,03/31/2024
DE,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.437,,04/01/2023,03/31/2024
DE,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.907,,04/01/2023,03/31/2024
DE,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.640,,04/01/2023,03/31/2024
DE,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.601,,04/01/2023,03/31/2024
DE,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.281,,04/01/2023,03/31/2024
DE,HAI_3_SIR,SSI - Colon Surgery,0.893,,04/01/2023,03/31/2024
DE,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.503,,04/01/2023,03/31/2024
DE,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,3.041,,04/01/2023,03/31/2024
DE,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.372,,04/01/2023,03/31/2024
DE,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.312,,04/01/2023,03/31/2024
DE,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.737,,04/01/2023,03/31/2024
DE,HAI_5_SIR,MRSA Bacteremia,0.490,,04/01/2023,03/31/2024
DE,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.249,,04/01/2023,03/31/2024
DE,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.393,,04/01/2023,03/31/2024
DE,HAI_6_SIR,Clostridium Difficile (C.Diff),0.315,,04/01/2023,03/31/2024
FL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.504,,04/01/2023,03/31/2024
FL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.588,,04/01/2023,03/31/2024
FL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.545,,04/01/2023,03/31/2024
FL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.355,,04/01/2023,03/31/2024
FL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.422,,04/01/2023,03/31/2024
FL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.387,,04/01/2023,03/31/2024
FL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.631,,04/01/2023,03/31/2024
FL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.753,,04/01/2023,03/31/2024
FL,HAI_3_SIR,SSI - Colon Surgery,0.690,,04/01/2023,03/31/2024
FL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.785,,04/01/2023,03/31/2024
FL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.081,,04/01/2023,03/31/2024
FL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.924,,04/01/2023,03/31/2024
FL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.706,,04/01/2023,03/31/2024
FL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.824,,04/01/2023,03/31/2024
FL,HAI_5_SIR,MRSA Bacteremia,0.763,,04/01/2023,03/31/2024
FL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.255,,04/01/2023,03/31/2024
FL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.280,,04/01/2023,03/31/2024
FL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.267,,04/01/2023,03/31/2024
GA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.684,,04/01/2023,03/31/2024
GA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.815,,04/01/2023,03/31/2024
GA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.747,,04/01/2023,03/31/2024
GA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.555,,04/01/2023,03/31/2024
GA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.671,,04/01/2023,03/31/2024
GA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.611,,04/01/2023,03/31/2024
GA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.811,,04/01/2023,03/31/2024
GA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.025,,04/01/2023,03/31/2024
GA,HAI_3_SIR,SSI - Colon Surgery,0.913,,04/01/2023,03/31/2024
GA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.183,,04/01/2023,03/31/2024
GA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.650,,04/01/2023,03/31/2024
GA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.402,,04/01/2023,03/31/2024
GA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.695,,04/01/2023,03/31/2024
GA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.875,,04/01/2023,03/31/2024
GA,HAI_5_SIR,MRSA Bacteremia,0.781,,04/01/2023,03/31/2024
GA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.371,,04/01/2023,03/31/2024
GA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.418,,04/01/2023,03/31/2024
GA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.394,,04/01/2023,03/31/2024
GU,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,04/01/2023,03/31/2024
GU,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,04/01/2023,03/31/2024
GU,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,04/01/2023,03/31/2024
GU,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,04/01/2023,03/31/2024
GU,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_5_SIR,MRSA Bacteremia,Not Available,5,04/01/2023,03/31/2024
GU,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,04/01/2023,03/31/2024
GU,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,04/01/2023,03/31/2024
