"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
AR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.389,,07/01/2022,06/30/2023
AR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.554,,07/01/2022,06/30/2023
AR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.466,,07/01/2022,06/30/2023
AR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.824,,07/01/2022,06/30/2023
AR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.228,,07/01/2022,06/30/2023
AR,HAI_3_SIR,SSI - Colon Surgery,1.011,,07/01/2022,06/30/2023
AR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.315,,07/01/2022,06/30/2023
AR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.943,,07/01/2022,06/30/2023
AR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.566,,07/01/2022,06/30/2023
AR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.814,,07/01/2022,06/30/2023
AR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.192,,07/01/2022,06/30/2023
AR,HAI_5_SIR,MRSA Bacteremia,0.990,,07/01/2022,06/30/2023
AR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.361,,07/01/2022,06/30/2023
AR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.456,,07/01/2022,06/30/2023
AR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.406,,07/01/2022,06/30/2023
AS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,07/01/2022,06/30/2023
AS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,07/01/2022,06/30/2023
AS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,07/01/2022,06/30/2023
AS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,07/01/2022,06/30/2023
AS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_5_SIR,MRSA Bacteremia,Not Available,5,07/01/2022,06/30/2023
AS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
AS,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,07/01/2022,06/30/2023
AZ,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.591,,07/01/2022,06/30/2023
AZ,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.756,,07/01/2022,06/30/2023
AZ,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.670,,07/01/2022,06/30/2023
AZ,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.355,,07/01/2022,06/30/2023
AZ,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.475,,07/01/2022,06/30/2023
AZ,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.412,,07/01/2022,06/30/2023
AZ,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.694,,07/01/2022,06/30/2023
AZ,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.948,,07/01/2022,06/30/2023
AZ,HAI_3_SIR,SSI - Colon Surgery,0.814,,07/01/2022,06/30/2023
AZ,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.596,,07/01/2022,06/30/2023
AZ,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.128,,07/01/2022,06/30/2023
AZ,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.830,,07/01/2022,06/30/2023
AZ,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.694,,07/01/2022,06/30/2023
AZ,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.948,,07/01/2022,06/30/2023
AZ,HAI_5_SIR,MRSA Bacteremia,0.813,,07/01/2022,06/30/2023
AZ,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.473,,07/01/2022,06/30/2023
AZ,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.540,,07/01/2022,06/30/2023
AZ,HAI_6_SIR,Clostridium Difficile (C.Diff),0.506,,07/01/2022,06/30/2023
CA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.757,,07/01/2022,06/30/2023
CA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.840,,07/01/2022,06/30/2023
CA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.798,,07/01/2022,06/30/2023
CA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.694,,07/01/2022,06/30/2023
CA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.769,,07/01/2022,06/30/2023
CA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.731,,07/01/2022,06/30/2023
CA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.831,,07/01/2022,06/30/2023
CA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.962,,07/01/2022,06/30/2023
CA,HAI_3_SIR,SSI - Colon Surgery,0.895,,07/01/2022,06/30/2023
CA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.587,,07/01/2022,06/30/2023
CA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.850,,07/01/2022,06/30/2023
CA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.709,,07/01/2022,06/30/2023
CA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.749,,07/01/2022,06/30/2023
CA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.865,,07/01/2022,06/30/2023
CA,HAI_5_SIR,MRSA Bacteremia,0.805,,07/01/2022,06/30/2023
CA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.481,,07/01/2022,06/30/2023
CA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.512,,07/01/2022,06/30/2023
CA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.496,,07/01/2022,06/30/2023
CO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.465,,07/01/2022,06/30/2023
CO,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.656,,07/01/2022,06/30/2023
CO,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.554,,07/01/2022,06/30/2023
CO,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.451,,07/01/2022,06/30/2023
CO,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.624,,07/01/2022,06/30/2023
CO,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.532,,07/01/2022,06/30/2023
CO,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.797,,07/01/2022,06/30/2023
CO,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.115,,07/01/2022,06/30/2023
CO,HAI_3_SIR,SSI - Colon Surgery,0.946,,07/01/2022,06/30/2023
CO,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.771,,07/01/2022,06/30/2023
CO,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.460,,07/01/2022,06/30/2023
CO,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.075,,07/01/2022,06/30/2023
CO,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.421,,07/01/2022,06/30/2023
CO,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.669,,07/01/2022,06/30/2023
CO,HAI_5_SIR,MRSA Bacteremia,0.535,,07/01/2022,06/30/2023
CO,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.391,,07/01/2022,06/30/2023
CO,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.469,,07/01/2022,06/30/2023
CO,HAI_6_SIR,Clostridium Difficile (C.Diff),0.429,,07/01/2022,06/30/2023
CT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.622,,07/01/2022,06/30/2023
CT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.862,,07/01/2022,06/30/2023
CT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.735,,07/01/2022,06/30/2023
CT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.330,,07/01/2022,06/30/2023
CT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.497,,07/01/2022,06/30/2023
CT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.407,,07/01/2022,06/30/2023
CT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.572,,07/01/2022,06/30/2023
CT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.915,,07/01/2022,06/30/2023
CT,HAI_3_SIR,SSI - Colon Surgery,0.728,,07/01/2022,06/30/2023
CT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.340,,07/01/2022,06/30/2023
CT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.979,,07/01/2022,06/30/2023
CT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.598,,07/01/2022,06/30/2023
CT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.618,,07/01/2022,06/30/2023
CT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.955,,07/01/2022,06/30/2023
CT,HAI_5_SIR,MRSA Bacteremia,0.773,,07/01/2022,06/30/2023
CT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.523,,07/01/2022,06/30/2023
CT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.623,,07/01/2022,06/30/2023
CT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.571,,07/01/2022,06/30/2023
DC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.728,,07/01/2022,06/30/2023
DC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.135,,07/01/2022,06/30/2023
DC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.914,,07/01/2022,06/30/2023
DC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.344,,07/01/2022,06/30/2023
DC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.614,,07/01/2022,06/30/2023
DC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.464,,07/01/2022,06/30/2023
DC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.543,,07/01/2022,06/30/2023
DC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.214,,07/01/2022,06/30/2023
DC,HAI_3_SIR,SSI - Colon Surgery,0.829,,07/01/2022,06/30/2023
DC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.538,,07/01/2022,06/30/2023
DC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.199,,07/01/2022,06/30/2023
DC,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.158,,07/01/2022,06/30/2023
DC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.450,,07/01/2022,06/30/2023
DC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.883,,07/01/2022,06/30/2023
DC,HAI_5_SIR,MRSA Bacteremia,0.639,,07/01/2022,06/30/2023
DC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.345,,07/01/2022,06/30/2023
DC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.467,,07/01/2022,06/30/2023
DC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.402,,07/01/2022,06/30/2023
DE,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.667,,07/01/2022,06/30/2023
DE,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.150,,07/01/2022,06/30/2023
DE,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.884,,07/01/2022,06/30/2023
DE,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.336,,07/01/2022,06/30/2023
DE,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.727,,07/01/2022,06/30/2023
DE,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.503,,07/01/2022,06/30/2023
DE,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.403,,07/01/2022,06/30/2023
DE,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.997,,07/01/2022,06/30/2023
DE,HAI_3_SIR,SSI - Colon Surgery,0.650,,07/01/2022,06/30/2023
DE,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.013,,07/01/2022,06/30/2023
DE,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.303,,07/01/2022,06/30/2023
DE,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.264,,07/01/2022,06/30/2023
DE,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.622,,07/01/2022,06/30/2023
DE,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.188,,07/01/2022,06/30/2023
DE,HAI_5_SIR,MRSA Bacteremia,0.871,,07/01/2022,06/30/2023
DE,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.267,,07/01/2022,06/30/2023
DE,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.410,,07/01/2022,06/30/2023
DE,HAI_6_SIR,Clostridium Difficile (C.Diff),0.333,,07/01/2022,06/30/2023
FL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.561,,07/01/2022,06/30/2023
FL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.649,,07/01/2022,06/30/2023
FL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.603,,07/01/2022,06/30/2023
FL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.378,,07/01/2022,06/30/2023
FL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.445,,07/01/2022,06/30/2023
FL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.410,,07/01/2022,06/30/2023
FL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.676,,07/01/2022,06/30/2023
FL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.806,,07/01/2022,06/30/2023
FL,HAI_3_SIR,SSI - Colon Surgery,0.739,,07/01/2022,06/30/2023
FL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.804,,07/01/2022,06/30/2023
FL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.110,,07/01/2022,06/30/2023
FL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.948,,07/01/2022,06/30/2023
FL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.765,,07/01/2022,06/30/2023
FL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.888,,07/01/2022,06/30/2023
FL,HAI_5_SIR,MRSA Bacteremia,0.825,,07/01/2022,06/30/2023
FL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.288,,07/01/2022,06/30/2023
FL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.313,,07/01/2022,06/30/2023
FL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.300,,07/01/2022,06/30/2023
GA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.731,,07/01/2022,06/30/2023
GA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.867,,07/01/2022,06/30/2023
GA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.797,,07/01/2022,06/30/2023
GA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.583,,07/01/2022,06/30/2023
GA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.702,,07/01/2022,06/30/2023
GA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.641,,07/01/2022,06/30/2023
GA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.775,,07/01/2022,06/30/2023
GA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.988,,07/01/2022,06/30/2023
GA,HAI_3_SIR,SSI - Colon Surgery,0.877,,07/01/2022,06/30/2023
GA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.991,,07/01/2022,06/30/2023
GA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.416,,07/01/2022,06/30/2023
GA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.189,,07/01/2022,06/30/2023
GA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.762,,07/01/2022,06/30/2023
GA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.951,,07/01/2022,06/30/2023
GA,HAI_5_SIR,MRSA Bacteremia,0.852,,07/01/2022,06/30/2023
GA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.412,,07/01/2022,06/30/2023
GA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.460,,07/01/2022,06/30/2023
GA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.435,,07/01/2022,06/30/2023
GU,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,07/01/2022,06/30/2023
GU,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,07/01/2022,06/30/2023
GU,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,07/01/2022,06/30/2023
GU,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,07/01/2022,06/30/2023
GU,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_5_SIR,MRSA Bacteremia,Not Available,5,07/01/2022,06/30/2023
GU,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,07/01/2022,06/30/2023
GU,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,07/01/2022,06/30/2023
