"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
AR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.651,,01/01/2022,12/31/2022
AR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.004,,01/01/2022,12/31/2022
AR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.421,,01/01/2022,12/31/2022
AR,HAI_5_SIR,MRSA Bacteremia,1.199,,01/01/2022,12/31/2022
AR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.350,,01/01/2022,12/31/2022
AR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.441,,01/01/2022,12/31/2022
AR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.393,,01/01/2022,12/31/2022
AS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,01/01/2022,12/31/2022
AS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,01/01/2022,12/31/2022
AS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,01/01/2022,12/31/2022
AS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,01/01/2022,12/31/2022
AS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_5_SIR,MRSA Bacteremia,Not Available,5,01/01/2022,12/31/2022
AS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
AS,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,01/01/2022,12/31/2022
AZ,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.726,,01/01/2022,12/31/2022
AZ,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.906,,01/01/2022,12/31/2022
AZ,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.812,,01/01/2022,12/31/2022
AZ,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.475,,01/01/2022,12/31/2022
AZ,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.610,,01/01/2022,12/31/2022
AZ,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.539,,01/01/2022,12/31/2022
AZ,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.569,,01/01/2022,12/31/2022
AZ,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.805,,01/01/2022,12/31/2022
AZ,HAI_3_SIR,SSI - Colon Surgery,0.679,,01/01/2022,12/31/2022
AZ,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.405,,01/01/2022,12/31/2022
AZ,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.877,,01/01/2022,12/31/2022
AZ,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.607,,01/01/2022,12/31/2022
AZ,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.790,,01/01/2022,12/31/2022
AZ,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.060,,01/01/2022,12/31/2022
AZ,HAI_5_SIR,MRSA Bacteremia,0.918,,01/01/2022,12/31/2022
AZ,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.493,,01/01/2022,12/31/2022
AZ,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.562,,01/01/2022,12/31/2022
AZ,HAI_6_SIR,Clostridium Difficile (C.Diff),0.527,,01/01/2022,12/31/2022
CA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.812,,01/01/2022,12/31/2022
CA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.898,,01/01/2022,12/31/2022
CA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.854,,01/01/2022,12/31/2022
CA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.746,,01/01/2022,12/31/2022
CA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.823,,01/01/2022,12/31/2022
CA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.784,,01/01/2022,12/31/2022
CA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.867,,01/01/2022,12/31/2022
CA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.002,,01/01/2022,12/31/2022
CA,HAI_3_SIR,SSI - Colon Surgery,0.933,,01/01/2022,12/31/2022
CA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.608,,01/01/2022,12/31/2022
CA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.880,,01/01/2022,12/31/2022
CA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.735,,01/01/2022,12/31/2022
CA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.832,,01/01/2022,12/31/2022
CA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.956,,01/01/2022,12/31/2022
CA,HAI_5_SIR,MRSA Bacteremia,0.892,,01/01/2022,12/31/2022
CA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.494,,01/01/2022,12/31/2022
CA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.525,,01/01/2022,12/31/2022
CA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.509,,01/01/2022,12/31/2022
CO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.608,,01/01/2022,12/31/2022
CO,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.818,,01/01/2022,12/31/2022
CO,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.707,,01/01/2022,12/31/2022
CO,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.471,,01/01/2022,12/31/2022
CO,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.640,,01/01/2022,12/31/2022
CO,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.550,,01/01/2022,12/31/2022
CO,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.749,,01/01/2022,12/31/2022
CO,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.050,,01/01/2022,12/31/2022
CO,HAI_3_SIR,SSI - Colon Surgery,0.890,,01/01/2022,12/31/2022
CO,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.716,,01/01/2022,12/31/2022
CO,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.367,,01/01/2022,12/31/2022
CO,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.002,,01/01/2022,12/31/2022
CO,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.600,,01/01/2022,12/31/2022
CO,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.881,,01/01/2022,12/31/2022
CO,HAI_5_SIR,MRSA Bacteremia,0.730,,01/01/2022,12/31/2022
CO,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.408,,01/01/2022,12/31/2022
CO,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.486,,01/01/2022,12/31/2022
CO,HAI_6_SIR,Clostridium Difficile (C.Diff),0.446,,01/01/2022,12/31/2022
CT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.716,,01/01/2022,12/31/2022
CT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.974,,01/01/2022,12/31/2022
CT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.838,,01/01/2022,12/31/2022
CT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.370,,01/01/2022,12/31/2022
CT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.545,,01/01/2022,12/31/2022
CT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.451,,01/01/2022,12/31/2022
CT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.632,,01/01/2022,12/31/2022
CT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.994,,01/01/2022,12/31/2022
CT,HAI_3_SIR,SSI - Colon Surgery,0.797,,01/01/2022,12/31/2022
CT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.220,,01/01/2022,12/31/2022
CT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.773,,01/01/2022,12/31/2022
CT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.434,,01/01/2022,12/31/2022
CT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.655,,01/01/2022,12/31/2022
CT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.004,,01/01/2022,12/31/2022
CT,HAI_5_SIR,MRSA Bacteremia,0.815,,01/01/2022,12/31/2022
CT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.526,,01/01/2022,12/31/2022
CT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.625,,01/01/2022,12/31/2022
CT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.574,,01/01/2022,12/31/2022
DC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.788,,01/01/2022,12/31/2022
DC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.209,,01/01/2022,12/31/2022
DC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.982,,01/01/2022,12/31/2022
DC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.359,,01/01/2022,12/31/2022
DC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.626,,01/01/2022,12/31/2022
DC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.478,,01/01/2022,12/31/2022
DC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.865,,01/01/2022,12/31/2022
DC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.682,,01/01/2022,12/31/2022
DC,HAI_3_SIR,SSI - Colon Surgery,1.223,,01/01/2022,12/31/2022
DC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.868,,01/01/2022,12/31/2022
DC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.870,,01/01/2022,12/31/2022
DC,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.651,,01/01/2022,12/31/2022
DC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.384,,01/01/2022,12/31/2022
DC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.788,,01/01/2022,12/31/2022
DC,HAI_5_SIR,MRSA Bacteremia,0.559,,01/01/2022,12/31/2022
DC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.356,,01/01/2022,12/31/2022
DC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.479,,01/01/2022,12/31/2022
DC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.414,,01/01/2022,12/31/2022
DE,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.508,,01/01/2022,12/31/2022
DE,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.926,,01/01/2022,12/31/2022
DE,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.694,,01/01/2022,12/31/2022
DE,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.449,,01/01/2022,12/31/2022
DE,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.866,,01/01/2022,12/31/2022
DE,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.632,,01/01/2022,12/31/2022
DE,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.470,,01/01/2022,12/31/2022
DE,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.110,,01/01/2022,12/31/2022
DE,HAI_3_SIR,SSI - Colon Surgery,0.739,,01/01/2022,12/31/2022
DE,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.217,,01/01/2022,12/31/2022
DE,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.318,,01/01/2022,12/31/2022
DE,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.852,,01/01/2022,12/31/2022
DE,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.533,,01/01/2022,12/31/2022
DE,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.047,,01/01/2022,12/31/2022
DE,HAI_5_SIR,MRSA Bacteremia,0.758,,01/01/2022,12/31/2022
DE,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.368,,01/01/2022,12/31/2022
DE,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.527,,01/01/2022,12/31/2022
DE,HAI_6_SIR,Clostridium Difficile (C.Diff),0.442,,01/01/2022,12/31/2022
FL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.663,,01/01/2022,12/31/2022
FL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.757,,01/01/2022,12/31/2022
FL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.709,,01/01/2022,12/31/2022
FL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.437,,01/01/2022,12/31/2022
FL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.510,,01/01/2022,12/31/2022
FL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.472,,01/01/2022,12/31/2022
FL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.661,,01/01/2022,12/31/2022
FL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.792,,01/01/2022,12/31/2022
FL,HAI_3_SIR,SSI - Colon Surgery,0.724,,01/01/2022,12/31/2022
FL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.702,,01/01/2022,12/31/2022
FL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.990,,01/01/2022,12/31/2022
FL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.836,,01/01/2022,12/31/2022
FL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.864,,01/01/2022,12/31/2022
FL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.993,,01/01/2022,12/31/2022
FL,HAI_5_SIR,MRSA Bacteremia,0.927,,01/01/2022,12/31/2022
FL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.331,,01/01/2022,12/31/2022
FL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.358,,01/01/2022,12/31/2022
FL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.344,,01/01/2022,12/31/2022
GA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.793,,01/01/2022,12/31/2022
GA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.935,,01/01/2022,12/31/2022
GA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.862,,01/01/2022,12/31/2022
GA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.542,,01/01/2022,12/31/2022
GA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.654,,01/01/2022,12/31/2022
GA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.596,,01/01/2022,12/31/2022
GA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.759,,01/01/2022,12/31/2022
GA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.970,,01/01/2022,12/31/2022
GA,HAI_3_SIR,SSI - Colon Surgery,0.860,,01/01/2022,12/31/2022
GA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.975,,01/01/2022,12/31/2022
GA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.398,,01/01/2022,12/31/2022
GA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.172,,01/01/2022,12/31/2022
GA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.938,,01/01/2022,12/31/2022
GA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.144,,01/01/2022,12/31/2022
GA,HAI_5_SIR,MRSA Bacteremia,1.037,,01/01/2022,12/31/2022
GA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.432,,01/01/2022,12/31/2022
GA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.481,,01/01/2022,12/31/2022
GA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.456,,01/01/2022,12/31/2022
GU,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,01/01/2022,12/31/2022
GU,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,01/01/2022,12/31/2022
GU,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,01/01/2022,12/31/2022
GU,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,01/01/2022,12/31/2022
GU,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_5_SIR,MRSA Bacteremia,Not Available,5,01/01/2022,12/31/2022
GU,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,01/01/2022,12/31/2022
GU,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,01/01/2022,12/31/2022
