"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
AL,HAI_5_SIR,MRSA Bacteremia,1.148,,04/01/2019,09/30/2020
AL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.466,,04/01/2019,09/30/2020
AL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.532,,04/01/2019,09/30/2020
AL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.498,,04/01/2019,09/30/2020
AR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.833,,04/01/2019,09/30/2020
AR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.116,,04/01/2019,09/30/2020
AR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.967,,04/01/2019,09/30/2020
AR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.770,,04/01/2019,09/30/2020
AR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,1.021,,04/01/2019,09/30/2020
AR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.889,,04/01/2019,09/30/2020
AR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.658,,04/01/2019,09/30/2020
AR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.051,,04/01/2019,09/30/2020
AR,HAI_3_SIR,SSI - Colon Surgery,0.837,,04/01/2019,09/30/2020
AR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.522,,04/01/2019,09/30/2020
AR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.187,,04/01/2019,09/30/2020
AR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.804,,04/01/2019,09/30/2020
AR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.967,,04/01/2019,09/30/2020
AR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.403,,04/01/2019,09/30/2020
AR,HAI_5_SIR,MRSA Bacteremia,1.170,,04/01/2019,09/30/2020
AR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.493,,04/01/2019,09/30/2020
AR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.598,,04/01/2019,09/30/2020
AR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.543,,04/01/2019,09/30/2020
AS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,04/01/2019,09/30/2020
AS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,04/01/2019,09/30/2020
AS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,04/01/2019,09/30/2020
AS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,04/01/2019,09/30/2020
AS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_5_SIR,MRSA Bacteremia,Not Available,5,04/01/2019,09/30/2020
AS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
AS,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,04/01/2019,09/30/2020
AZ,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.660,,04/01/2019,09/30/2020
AZ,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.840,,04/01/2019,09/30/2020
AZ,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.746,,04/01/2019,09/30/2020
AZ,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.494,,04/01/2019,09/30/2020
AZ,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.639,,04/01/2019,09/30/2020
AZ,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.563,,04/01/2019,09/30/2020
AZ,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.689,,04/01/2019,09/30/2020
AZ,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.947,,04/01/2019,09/30/2020
AZ,HAI_3_SIR,SSI - Colon Surgery,0.810,,04/01/2019,09/30/2020
AZ,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.708,,04/01/2019,09/30/2020
AZ,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.176,,04/01/2019,09/30/2020
AZ,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.920,,04/01/2019,09/30/2020
AZ,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.577,,04/01/2019,09/30/2020
AZ,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.809,,04/01/2019,09/30/2020
AZ,HAI_5_SIR,MRSA Bacteremia,0.686,,04/01/2019,09/30/2020
AZ,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.529,,04/01/2019,09/30/2020
AZ,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.599,,04/01/2019,09/30/2020
AZ,HAI_6_SIR,Clostridium Difficile (C.Diff),0.563,,04/01/2019,09/30/2020
CA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.759,,04/01/2019,09/30/2020
CA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.845,,04/01/2019,09/30/2020
CA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.801,,04/01/2019,09/30/2020
CA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.866,,04/01/2019,09/30/2020
CA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.952,,04/01/2019,09/30/2020
CA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.908,,04/01/2019,09/30/2020
CA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.808,,04/01/2019,09/30/2020
CA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.939,,04/01/2019,09/30/2020
CA,HAI_3_SIR,SSI - Colon Surgery,0.871,,04/01/2019,09/30/2020
CA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.727,,04/01/2019,09/30/2020
CA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.989,,04/01/2019,09/30/2020
CA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.850,,04/01/2019,09/30/2020
CA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.679,,04/01/2019,09/30/2020
CA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.798,,04/01/2019,09/30/2020
CA,HAI_5_SIR,MRSA Bacteremia,0.737,,04/01/2019,09/30/2020
CA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.563,,04/01/2019,09/30/2020
CA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.597,,04/01/2019,09/30/2020
CA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.580,,04/01/2019,09/30/2020
CO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.499,,04/01/2019,09/30/2020
CO,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.702,,04/01/2019,09/30/2020
CO,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.594,,04/01/2019,09/30/2020
CO,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.511,,04/01/2019,09/30/2020
CO,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.692,,04/01/2019,09/30/2020
CO,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.597,,04/01/2019,09/30/2020
CO,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.875,,04/01/2019,09/30/2020
CO,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.212,,04/01/2019,09/30/2020
CO,HAI_3_SIR,SSI - Colon Surgery,1.033,,04/01/2019,09/30/2020
CO,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.743,,04/01/2019,09/30/2020
CO,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.318,,04/01/2019,09/30/2020
CO,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.000,,04/01/2019,09/30/2020
CO,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.464,,04/01/2019,09/30/2020
CO,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.741,,04/01/2019,09/30/2020
CO,HAI_5_SIR,MRSA Bacteremia,0.590,,04/01/2019,09/30/2020
CO,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.513,,04/01/2019,09/30/2020
CO,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.605,,04/01/2019,09/30/2020
CO,HAI_6_SIR,Clostridium Difficile (C.Diff),0.558,,04/01/2019,09/30/2020
CT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.751,,04/01/2019,09/30/2020
CT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.008,,04/01/2019,09/30/2020
CT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.872,,04/01/2019,09/30/2020
CT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.564,,04/01/2019,09/30/2020
CT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.784,,04/01/2019,09/30/2020
CT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.667,,04/01/2019,09/30/2020
CT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.792,,04/01/2019,09/30/2020
CT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.190,,04/01/2019,09/30/2020
CT,HAI_3_SIR,SSI - Colon Surgery,0.976,,04/01/2019,09/30/2020
CT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.672,,04/01/2019,09/30/2020
CT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.415,,04/01/2019,09/30/2020
CT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.992,,04/01/2019,09/30/2020
CT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.637,,04/01/2019,09/30/2020
CT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.000,,04/01/2019,09/30/2020
CT,HAI_5_SIR,MRSA Bacteremia,0.803,,04/01/2019,09/30/2020
CT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.512,,04/01/2019,09/30/2020
CT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.606,,04/01/2019,09/30/2020
CT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.557,,04/01/2019,09/30/2020
DC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.640,,04/01/2019,09/30/2020
DC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.977,,04/01/2019,09/30/2020
DC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.795,,04/01/2019,09/30/2020
DC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.441,,04/01/2019,09/30/2020
DC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.739,,04/01/2019,09/30/2020
DC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.576,,04/01/2019,09/30/2020
DC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.356,,04/01/2019,09/30/2020
DC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.928,,04/01/2019,09/30/2020
DC,HAI_3_SIR,SSI - Colon Surgery,0.592,,04/01/2019,09/30/2020
DC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.299,,04/01/2019,09/30/2020
DC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.811,,04/01/2019,09/30/2020
DC,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.817,,04/01/2019,09/30/2020
DC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.696,,04/01/2019,09/30/2020
DC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.194,,04/01/2019,09/30/2020
DC,HAI_5_SIR,MRSA Bacteremia,0.920,,04/01/2019,09/30/2020
DC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.476,,04/01/2019,09/30/2020
DC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.625,,04/01/2019,09/30/2020
DC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.547,,04/01/2019,09/30/2020
DE,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.320,,04/01/2019,09/30/2020
DE,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.714,,04/01/2019,09/30/2020
DE,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.488,,04/01/2019,09/30/2020
DE,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.270,,04/01/2019,09/30/2020
DE,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.667,,04/01/2019,09/30/2020
DE,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.435,,04/01/2019,09/30/2020
DE,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.518,,04/01/2019,09/30/2020
DE,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.139,,04/01/2019,09/30/2020
DE,HAI_3_SIR,SSI - Colon Surgery,0.783,,04/01/2019,09/30/2020
DE,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.298,,04/01/2019,09/30/2020
DE,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.805,,04/01/2019,09/30/2020
DE,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.814,,04/01/2019,09/30/2020
DE,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.514,,04/01/2019,09/30/2020
DE,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.068,,04/01/2019,09/30/2020
DE,HAI_5_SIR,MRSA Bacteremia,0.754,,04/01/2019,09/30/2020
DE,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.505,,04/01/2019,09/30/2020
DE,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.678,,04/01/2019,09/30/2020
DE,HAI_6_SIR,Clostridium Difficile (C.Diff),0.587,,04/01/2019,09/30/2020
FL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.756,,04/01/2019,09/30/2020
FL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.856,,04/01/2019,09/30/2020
FL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.805,,04/01/2019,09/30/2020
FL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.625,,04/01/2019,09/30/2020
FL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.712,,04/01/2019,09/30/2020
FL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.667,,04/01/2019,09/30/2020
FL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.654,,04/01/2019,09/30/2020
FL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.783,,04/01/2019,09/30/2020
FL,HAI_3_SIR,SSI - Colon Surgery,0.716,,04/01/2019,09/30/2020
FL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.765,,04/01/2019,09/30/2020
FL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.042,,04/01/2019,09/30/2020
FL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.895,,04/01/2019,09/30/2020
FL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,1.029,,04/01/2019,09/30/2020
FL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.179,,04/01/2019,09/30/2020
FL,HAI_5_SIR,MRSA Bacteremia,1.102,,04/01/2019,09/30/2020
FL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.450,,04/01/2019,09/30/2020
FL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.481,,04/01/2019,09/30/2020
FL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.465,,04/01/2019,09/30/2020
GA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.780,,04/01/2019,09/30/2020
GA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.923,,04/01/2019,09/30/2020
GA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.849,,04/01/2019,09/30/2020
GA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.665,,04/01/2019,09/30/2020
GA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.790,,04/01/2019,09/30/2020
GA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.725,,04/01/2019,09/30/2020
GA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.712,,04/01/2019,09/30/2020
GA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.914,,04/01/2019,09/30/2020
GA,HAI_3_SIR,SSI - Colon Surgery,0.809,,04/01/2019,09/30/2020
GA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.972,,04/01/2019,09/30/2020
GA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.354,,04/01/2019,09/30/2020
GA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.151,,04/01/2019,09/30/2020
GA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.883,,04/01/2019,09/30/2020
GA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.096,,04/01/2019,09/30/2020
GA,HAI_5_SIR,MRSA Bacteremia,0.985,,04/01/2019,09/30/2020
GA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.460,,04/01/2019,09/30/2020
GA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.513,,04/01/2019,09/30/2020
GA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.486,,04/01/2019,09/30/2020
GU,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,04/01/2019,09/30/2020
GU,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,04/01/2019,09/30/2020
GU,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,04/01/2019,09/30/2020
GU,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,04/01/2019,09/30/2020
GU,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_5_SIR,MRSA Bacteremia,Not Available,5,04/01/2019,09/30/2020
GU,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,04/01/2019,09/30/2020
GU,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,04/01/2019,09/30/2020
