"State","Measure ID","Measure Name","Score","Footnote","Start Date","End Date"
AK,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.505,,10/01/2022,09/30/2023
AK,HAI_6_SIR,Clostridium Difficile (C.Diff),0.381,,10/01/2022,09/30/2023
AL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.850,,10/01/2022,09/30/2023
AL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.065,,10/01/2022,09/30/2023
AL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.953,,10/01/2022,09/30/2023
AL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.506,,10/01/2022,09/30/2023
AL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.635,,10/01/2022,09/30/2023
AL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.568,,10/01/2022,09/30/2023
AL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.547,,10/01/2022,09/30/2023
AL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.789,,10/01/2022,09/30/2023
AL,HAI_3_SIR,SSI - Colon Surgery,0.660,,10/01/2022,09/30/2023
AL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.467,,10/01/2022,09/30/2023
AL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.877,,10/01/2022,09/30/2023
AL,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.648,,10/01/2022,09/30/2023
AL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.917,,10/01/2022,09/30/2023
AL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.188,,10/01/2022,09/30/2023
AL,HAI_5_SIR,MRSA Bacteremia,1.046,,10/01/2022,09/30/2023
AL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.440,,10/01/2022,09/30/2023
AL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.508,,10/01/2022,09/30/2023
AL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.473,,10/01/2022,09/30/2023
AR,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.719,,10/01/2022,09/30/2023
AR,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.979,,10/01/2022,09/30/2023
AR,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.842,,10/01/2022,09/30/2023
AR,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.328,,10/01/2022,09/30/2023
AR,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.483,,10/01/2022,09/30/2023
AR,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.400,,10/01/2022,09/30/2023
AR,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.879,,10/01/2022,09/30/2023
AR,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.296,,10/01/2022,09/30/2023
AR,HAI_3_SIR,SSI - Colon Surgery,1.072,,10/01/2022,09/30/2023
AR,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.388,,10/01/2022,09/30/2023
AR,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.076,,10/01/2022,09/30/2023
AR,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.668,,10/01/2022,09/30/2023
AR,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.753,,10/01/2022,09/30/2023
AR,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,1.113,,10/01/2022,09/30/2023
AR,HAI_5_SIR,MRSA Bacteremia,0.920,,10/01/2022,09/30/2023
AR,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.352,,10/01/2022,09/30/2023
AR,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.445,,10/01/2022,09/30/2023
AR,HAI_6_SIR,Clostridium Difficile (C.Diff),0.396,,10/01/2022,09/30/2023
AS,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,10/01/2022,09/30/2023
AS,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,10/01/2022,09/30/2023
AS,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,10/01/2022,09/30/2023
AS,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,10/01/2022,09/30/2023
AS,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_5_SIR,MRSA Bacteremia,Not Available,5,10/01/2022,09/30/2023
AS,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
AS,HAI_6_SIR,Clostridium Difficile (C.Diff),Not Available,5,10/01/2022,09/30/2023
AZ,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.600,,10/01/2022,09/30/2023
AZ,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.767,,10/01/2022,09/30/2023
AZ,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.680,,10/01/2022,09/30/2023
AZ,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.335,,10/01/2022,09/30/2023
AZ,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.453,,10/01/2022,09/30/2023
AZ,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.391,,10/01/2022,09/30/2023
AZ,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.700,,10/01/2022,09/30/2023
AZ,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.953,,10/01/2022,09/30/2023
AZ,HAI_3_SIR,SSI - Colon Surgery,0.819,,10/01/2022,09/30/2023
AZ,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.732,,10/01/2022,09/30/2023
AZ,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.316,,10/01/2022,09/30/2023
AZ,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.992,,10/01/2022,09/30/2023
AZ,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.676,,10/01/2022,09/30/2023
AZ,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.928,,10/01/2022,09/30/2023
AZ,HAI_5_SIR,MRSA Bacteremia,0.794,,10/01/2022,09/30/2023
AZ,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.460,,10/01/2022,09/30/2023
AZ,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.527,,10/01/2022,09/30/2023
AZ,HAI_6_SIR,Clostridium Difficile (C.Diff),0.493,,10/01/2022,09/30/2023
CA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.729,,10/01/2022,09/30/2023
CA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.811,,10/01/2022,09/30/2023
CA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.769,,10/01/2022,09/30/2023
CA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.674,,10/01/2022,09/30/2023
CA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.748,,10/01/2022,09/30/2023
CA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.710,,10/01/2022,09/30/2023
CA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.830,,10/01/2022,09/30/2023
CA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.961,,10/01/2022,09/30/2023
CA,HAI_3_SIR,SSI - Colon Surgery,0.894,,10/01/2022,09/30/2023
CA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.610,,10/01/2022,09/30/2023
CA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,0.877,,10/01/2022,09/30/2023
CA,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.734,,10/01/2022,09/30/2023
CA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.716,,10/01/2022,09/30/2023
CA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.830,,10/01/2022,09/30/2023
CA,HAI_5_SIR,MRSA Bacteremia,0.771,,10/01/2022,09/30/2023
CA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.471,,10/01/2022,09/30/2023
CA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.501,,10/01/2022,09/30/2023
CA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.486,,10/01/2022,09/30/2023
CO,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.496,,10/01/2022,09/30/2023
CO,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.694,,10/01/2022,09/30/2023
CO,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.589,,10/01/2022,09/30/2023
CO,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.440,,10/01/2022,09/30/2023
CO,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.613,,10/01/2022,09/30/2023
CO,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.521,,10/01/2022,09/30/2023
CO,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.790,,10/01/2022,09/30/2023
CO,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.107,,10/01/2022,09/30/2023
CO,HAI_3_SIR,SSI - Colon Surgery,0.938,,10/01/2022,09/30/2023
CO,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.973,,10/01/2022,09/30/2023
CO,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.727,,10/01/2022,09/30/2023
CO,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.310,,10/01/2022,09/30/2023
CO,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.441,,10/01/2022,09/30/2023
CO,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.702,,10/01/2022,09/30/2023
CO,HAI_5_SIR,MRSA Bacteremia,0.560,,10/01/2022,09/30/2023
CO,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.369,,10/01/2022,09/30/2023
CO,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.444,,10/01/2022,09/30/2023
CO,HAI_6_SIR,Clostridium Difficile (C.Diff),0.405,,10/01/2022,09/30/2023
CT,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.501,,10/01/2022,09/30/2023
CT,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.719,,10/01/2022,09/30/2023
CT,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.603,,10/01/2022,09/30/2023
CT,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.348,,10/01/2022,09/30/2023
CT,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.520,,10/01/2022,09/30/2023
CT,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.427,,10/01/2022,09/30/2023
CT,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.584,,10/01/2022,09/30/2023
CT,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.924,,10/01/2022,09/30/2023
CT,HAI_3_SIR,SSI - Colon Surgery,0.739,,10/01/2022,09/30/2023
CT,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.585,,10/01/2022,09/30/2023
CT,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.355,,10/01/2022,09/30/2023
CT,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.910,,10/01/2022,09/30/2023
CT,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.577,,10/01/2022,09/30/2023
CT,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.907,,10/01/2022,09/30/2023
CT,HAI_5_SIR,MRSA Bacteremia,0.728,,10/01/2022,09/30/2023
CT,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.494,,10/01/2022,09/30/2023
CT,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.593,,10/01/2022,09/30/2023
CT,HAI_6_SIR,Clostridium Difficile (C.Diff),0.542,,10/01/2022,09/30/2023
DC,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.600,,10/01/2022,09/30/2023
DC,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.980,,10/01/2022,09/30/2023
DC,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.772,,10/01/2022,09/30/2023
DC,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.381,,10/01/2022,09/30/2023
DC,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.665,,10/01/2022,09/30/2023
DC,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.508,,10/01/2022,09/30/2023
DC,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.518,,10/01/2022,09/30/2023
DC,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.157,,10/01/2022,09/30/2023
DC,HAI_3_SIR,SSI - Colon Surgery,0.790,,10/01/2022,09/30/2023
DC,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.744,,10/01/2022,09/30/2023
DC,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,2.611,,10/01/2022,09/30/2023
DC,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.465,,10/01/2022,09/30/2023
DC,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.415,,10/01/2022,09/30/2023
DC,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.841,,10/01/2022,09/30/2023
DC,HAI_5_SIR,MRSA Bacteremia,0.600,,10/01/2022,09/30/2023
DC,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.326,,10/01/2022,09/30/2023
DC,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.447,,10/01/2022,09/30/2023
DC,HAI_6_SIR,Clostridium Difficile (C.Diff),0.383,,10/01/2022,09/30/2023
DE,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.684,,10/01/2022,09/30/2023
DE,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,1.180,,10/01/2022,09/30/2023
DE,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.907,,10/01/2022,09/30/2023
DE,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.363,,10/01/2022,09/30/2023
DE,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.785,,10/01/2022,09/30/2023
DE,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.544,,10/01/2022,09/30/2023
DE,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.372,,10/01/2022,09/30/2023
DE,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.944,,10/01/2022,09/30/2023
DE,HAI_3_SIR,SSI - Colon Surgery,0.609,,10/01/2022,09/30/2023
DE,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.089,,10/01/2022,09/30/2023
DE,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.759,,10/01/2022,09/30/2023
DE,HAI_4_SIR,SSI - Abdominal Hysterectomy,0.532,,10/01/2022,09/30/2023
DE,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.446,,10/01/2022,09/30/2023
DE,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.951,,10/01/2022,09/30/2023
DE,HAI_5_SIR,MRSA Bacteremia,0.663,,10/01/2022,09/30/2023
DE,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.255,,10/01/2022,09/30/2023
DE,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.398,,10/01/2022,09/30/2023
DE,HAI_6_SIR,Clostridium Difficile (C.Diff),0.320,,10/01/2022,09/30/2023
FL,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.533,,10/01/2022,09/30/2023
FL,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.620,,10/01/2022,09/30/2023
FL,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.575,,10/01/2022,09/30/2023
FL,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.377,,10/01/2022,09/30/2023
FL,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.445,,10/01/2022,09/30/2023
FL,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.410,,10/01/2022,09/30/2023
FL,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.647,,10/01/2022,09/30/2023
FL,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,0.773,,10/01/2022,09/30/2023
FL,HAI_3_SIR,SSI - Colon Surgery,0.708,,10/01/2022,09/30/2023
FL,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,0.873,,10/01/2022,09/30/2023
FL,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.188,,10/01/2022,09/30/2023
FL,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.021,,10/01/2022,09/30/2023
FL,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.702,,10/01/2022,09/30/2023
FL,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.820,,10/01/2022,09/30/2023
FL,HAI_5_SIR,MRSA Bacteremia,0.759,,10/01/2022,09/30/2023
FL,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.281,,10/01/2022,09/30/2023
FL,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.306,,10/01/2022,09/30/2023
FL,HAI_6_SIR,Clostridium Difficile (C.Diff),0.293,,10/01/2022,09/30/2023
GA,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,0.672,,10/01/2022,09/30/2023
GA,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,0.804,,10/01/2022,09/30/2023
GA,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),0.736,,10/01/2022,09/30/2023
GA,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,0.578,,10/01/2022,09/30/2023
GA,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,0.696,,10/01/2022,09/30/2023
GA,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),0.635,,10/01/2022,09/30/2023
GA,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,0.831,,10/01/2022,09/30/2023
GA,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,1.050,,10/01/2022,09/30/2023
GA,HAI_3_SIR,SSI - Colon Surgery,0.936,,10/01/2022,09/30/2023
GA,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,1.083,,10/01/2022,09/30/2023
GA,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,1.522,,10/01/2022,09/30/2023
GA,HAI_4_SIR,SSI - Abdominal Hysterectomy,1.288,,10/01/2022,09/30/2023
GA,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,0.734,,10/01/2022,09/30/2023
GA,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,0.921,,10/01/2022,09/30/2023
GA,HAI_5_SIR,MRSA Bacteremia,0.823,,10/01/2022,09/30/2023
GA,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,0.383,,10/01/2022,09/30/2023
GA,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,0.430,,10/01/2022,09/30/2023
GA,HAI_6_SIR,Clostridium Difficile (C.Diff),0.406,,10/01/2022,09/30/2023
GU,HAI_1_CILOWER,Central Line Associated Bloodstream Infection (ICU + select Wards): Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_1_CIUPPER,Central Line Associated Bloodstream Infection (ICU + select Wards): Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_1_SIR,Central Line Associated Bloodstream Infection (ICU + select Wards),Not Available,5,10/01/2022,09/30/2023
GU,HAI_2_CILOWER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_2_CIUPPER,Catheter Associated Urinary Tract Infections (ICU + select Wards): Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_2_SIR,Catheter Associated Urinary Tract Infections (ICU + select Wards),Not Available,5,10/01/2022,09/30/2023
GU,HAI_3_CILOWER,SSI - Colon Surgery: Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_3_CIUPPER,SSI - Colon Surgery: Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_3_SIR,SSI - Colon Surgery,Not Available,5,10/01/2022,09/30/2023
GU,HAI_4_CILOWER,SSI - Abdominal Hysterectomy: Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_4_CIUPPER,SSI - Abdominal Hysterectomy: Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_4_SIR,SSI - Abdominal Hysterectomy,Not Available,5,10/01/2022,09/30/2023
GU,HAI_5_CILOWER,MRSA Bacteremia: Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_5_CIUPPER,MRSA Bacteremia: Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_5_SIR,MRSA Bacteremia,Not Available,5,10/01/2022,09/30/2023
GU,HAI_6_CILOWER,Clostridium Difficile (C.Diff): Lower Confidence Limit,Not Available,5,10/01/2022,09/30/2023
GU,HAI_6_CIUPPER,Clostridium Difficile (C.Diff): Upper Confidence Limit,Not Available,5,10/01/2022,09/30/2023
